Euclid_ID,DES_ID,DDLR,HOST_DDLR,right_ascension,declination,HOST_RA,HOST_DEC,SN_RA,SN_DEC
-529083854272278040,1339232,0.3408041351242151,0.783,52.908385490135046,-27.227804057987463,52.908352,-27.227753,52.908131,-27.227524
-528421171272244971,1347112,2.5441539600824177,2.597,52.84211716883076,-27.224497164547536,52.842068,-27.224436,52.841625,-27.223948
-533493896272293032,1260605,1.0608512153684295,1.371,53.34938960404235,-27.22930327905304,53.349369,-27.229282,53.349716,-27.229445
-533303505269037309,1319614,0.1114877885208187,0.21,53.33035056217612,-26.90373092258348,53.330334,-26.903692,53.330345,-26.903748
-533192110270180550,1260556,1.4892531990254223,1.362,53.3192110807829,-27.018055010049952,53.319195,-27.01804,53.319641,-27.018248
-533466135267590160,1340460,1.0463763092221905,0.812,53.34661356827873,-26.75901601689313,53.346596,-26.75898,53.346462,-26.758844
-531181603269798873,1341857,0.8290659422090949,0.666,53.11816032003154,-26.97988735962845,53.118153,-26.979881,53.118179,-26.979706
-547080419282403279,1699105,0.6795140033914021,1.059,54.70804193416188,-28.24032794555088,54.707993,-28.240286,54.708187,-28.239918
-545455046278051913,1332701,0.9520286981814357,0.429,54.545504616733936,-27.805191340574872,54.545448,-27.80512,54.545445,-27.805193
-547750015282368294,1310916,2.9499498492564853,2.895,54.77500151564416,-28.236829472821384,54.774956,-28.236753,54.773846,-28.236921
-546776448282241854,1254070,1.0798956897415644,0.732,54.6776448012396,-28.22418543111037,54.677597,-28.224133,54.677429,-28.224115
-549069851278131583,1303279,0.508367608762809,0.424,54.906985197626895,-27.81315833754152,54.906944,-27.813091,54.906788,-27.813025
-545352566277540442,1659122,1.0913622160428489,1.39,54.53525668574781,-27.754044281315142,54.535236,-27.753998,54.53492,-27.754091
-534479303294410460,1263930,2.191165522768948,0.379,53.4479303609227,-29.44104603891556,53.447895,-29.441017,53.448395,-29.441078
-546360019282198538,1315832,3.1762003643978343,1.418,54.6360019740577,-28.21985384334031,54.635948,-28.219814,54.635643,-28.21982
-545952968281565149,1302055,1.9681904886491275,1.717,54.59529688024611,-28.156514940616383,54.595238,-28.156473,54.594791,-28.156172
-543908872274734841,1312818,1.282011205392123,0.397,54.390887230359965,-27.47348417483653,54.390839,-27.473436,54.390797,-27.473509
-548979590289041487,1878288,0.5096672895486515,0.452,54.89795909473263,-28.904148746446488,54.897926,-28.904102,54.898056,-28.903999
-539137978275277599,1871023,0.4425905845237194,0.282,53.91379789337928,-27.52775999160229,53.913521,-27.527784,53.913403,-27.527689
-536006390276656770,1305873,1.092762119069017,0.992,53.600639006438215,-27.66567704128447,53.600513,-27.665676,53.60075,-27.665558
-548402773288792148,1335675,0.593864874275698,0.455,54.84027739059728,-28.87921489156887,54.84026,-28.879168,54.840099,-28.879179
-544673898291328929,1299758,2.567716676657918,1.662,54.46738986448485,-29.13289295166537,54.467381,-29.132839,54.467705,-29.132677
-545867336275568347,1252513,15.760910892946429,0.391,54.58673366824738,-27.55683477045687,54.586636,-27.557007,54.586571,-27.557074
-543831738287958540,1389210,1.697203142729847,1.649,54.38317389197554,-28.795854026548533,54.383144,-28.795811,54.382717,-28.796007
-523858104274725094,1409129,1.0928849235817069,1.135,52.38581043369344,-27.47250948564062,52.385773,-27.47246,52.385895,-27.472719
-535426708275890416,1342906,0.3108011455800504,0.115,53.54267081538432,-27.58904167182736,53.542633,-27.588991,53.542625,-27.589018
-535260247276321291,1316385,0.2299757532983626,0.068,53.52602472581173,-27.632129100121343,53.525982,-27.632095,53.525982,-27.632116
-532312152275806895,1431118,1.1492132061431388,0.61,53.23121522223647,-27.580689515484032,53.231205,-27.580669,53.23114,-27.580593
-533742657276868379,1411114,2.0391163581083656,0.647,53.37426572852363,-27.68683797924956,53.374218,-27.686781,53.37405,-27.686787
-547233086293518407,1256432,1.7822252584568368,1.379,54.72330862812205,-29.351840727893087,54.723301,-29.351784,54.723019,-29.35157
-534687798273351711,1319653,0.2858176781587007,0.271,53.46877987247993,-27.33517116749736,53.468742,-27.335154,53.468807,-27.335157
-531697869276602513,1311151,1.6801134237443704,0.552,53.1697869334889,-27.66025130322602,53.169743,-27.660198,53.16959,-27.660196
-534923268274002910,1280135,0.7701508025668798,0.68,53.49232686766347,-27.400291096576897,53.492321,-27.400358,53.49221,-27.400271
-550652655293278217,1318659,1.789311955758471,0.655,55.06526558026814,-29.3278217561332,55.06525,-29.327761,55.06517,-29.327721
-538015552288144542,1251114,0.8183154225282316,0.244,53.80155523670186,-28.81445421120265,53.801533,-28.814411,53.801479,-28.814411
-543354103286373062,1936171,1.1996177973375215,0.788,54.33541034795623,-28.637306210842457,54.335392,-28.637262,54.335171,-28.637129
-539377366271533032,1338762,5.345344442199286,2.771,53.93773664949313,-27.15330321338057,53.937702,-27.153252,53.937035,-27.153151
-541521089294055275,1310963,0.30776460572738,0.13,54.15210896715335,-29.405527581026448,54.152084,-29.405485,54.152069,-29.405451
-544785904284443251,1322819,1.1342156455255186,0.079,54.47859045836898,-28.444325183974165,54.478546,-28.444288,54.478329,-28.444315
-543695477293025335,1324544,1.3390511253294308,0.77,54.36954772115758,-29.30253354317496,54.369522,-29.302494,54.369358,-29.302443
-540960298287198755,1945116,0.259954215908522,0.598,54.09602981146907,-28.71987554467536,54.096039,-28.719822,54.095974,-28.71995
-543208451285202258,1297365,1.0348470427827927,0.815,54.32084514071133,-28.52022582976078,54.320808,-28.520174,54.320938,-28.519957
-538954564290480662,1324542,2.712725592741651,0.893,53.895456437587136,-29.048066278164463,53.895405,-29.048021,53.895199,-29.047989
-529734987287480706,1290191,1.9709151547487345,1.05,52.97349870188008,-28.74807068946815,52.973438,-28.748032,52.97329,-28.748177
-530190767286225067,1257609,0.5381715605039541,1.006,53.01907679949639,-28.62250672426749,53.019035,-28.62245,53.019367,-28.62269
-518060489274882081,1504139,1.5647549639111185,2.532,51.80604894932848,-27.488208186848897,51.806026,-27.488159,51.805798,-27.488939
-535052150286444020,1653101,0.4860398158789858,0.675,53.50521509235475,-28.644402085389608,53.505184,-28.644373,53.505249,-28.644556
-530703590285293058,1654105,2.8345993604676454,2.419,53.07035907382591,-28.5293058822399,53.07037,-28.529305,53.071022,-28.529701
-534927475286442914,1265644,0.1214427047788233,0.288,53.49274759455875,-28.64429143366055,53.492725,-28.64426,53.492764,-28.644297
-530596292282900556,1536112,3.4874317426180883,2.159,53.05962922977959,-28.29005566252985,53.059582,-28.29002,53.059235,-28.28966
-530805737284610479,1336957,1.1742900887519905,0.609,53.08057376256005,-28.461047980515406,53.080536,-28.461002,53.080479,-28.460852
-532604135282907015,1297490,4.0275478624374665,1.508,53.26041358160405,-28.290701580205468,53.260384,-28.290657,53.260059,-28.290663
-527770120278695671,1259352,0.2740304281644725,0.173,52.77701205399474,-27.86956713771608,52.776966,-27.869511,52.776962,-27.869553
-534258971288779502,1550103,10.22835956375759,1.655,53.42589718719371,-28.87795021138064,53.425766,-28.878149,53.425472,-28.878401
-534257452288782550,1550103,3.5203390767751777,1.655,53.42574521344628,-28.87825504895401,53.425766,-28.878149,53.425472,-28.878401
-537683455296625291,1291788,0.4791046886197332,0.434,53.76834552235705,-29.66252917112841,53.768295,-29.662498,53.768215,-29.662418
-533212591288900016,1721068,0.0537683887278466,0.176,53.3212591530946,-28.89000161752223,53.321236,-28.889969,53.32127,-28.890017
-538413446296879036,1643316,0.2773943761642398,0.133,53.84134468447595,-29.687903678875443,53.841293,-29.68788,53.841248,-29.68788
-530930372279545809,1304503,0.2000204956029815,0.425,53.093037262539525,-27.95458099809347,53.09301,-27.954535,53.092903,-27.954512
-540639584285567458,1590122,0.4897727562928701,1.383,54.06395840090582,-28.55674588983658,54.063961,-28.556692,54.063477,-28.557043
-529465279278476063,1250803,6.044298561069532,0.801,52.94652791266471,-27.847606335757355,52.946404,-27.84753,52.946167,-27.847559
-523591589271707714,1255169,0.3895374012785481,0.358,52.359158954055424,-27.17077142982112,52.359135,-27.170725,52.359085,-27.170658
-546529444276621771,1833339,0.2472013504572046,0.249,54.65294442125885,-27.662177120968355,54.652912,-27.662128,54.653015,-27.661984
-545192713291330932,1330403,1.2143372463820212,1.068,54.51927138693756,-29.13309329704286,54.51926,-29.133043,54.519131,-29.132799
-548834377277155439,1581048,0.7842055003359194,0.73,54.88343777266091,-27.71554398477738,54.883392,-27.715481,54.883518,-27.715591
-548989778276159820,1256933,2.2957323817008044,2.301,54.89897789541844,-27.615982089412604,54.898941,-27.6159,54.899605,-27.616728
-548590235288516483,1921361,2.2529849901130854,0.538,54.85902350806654,-28.851648352990377,54.859001,-28.851612,54.858913,-28.851629
-542097761272623481,1950043,1.409171819572568,1.382,54.20977612439978,-27.262348167387653,54.209713,-27.262325,54.209644,-27.262026
-521272151273480641,1448122,0.0928213430645927,0.205,52.12721517333621,-27.348064195798152,52.12719,-27.348009,52.127201,-27.348057
-549212204277479056,1306736,0.5358525043076631,0.764,54.92122041233537,-27.74790560110314,54.921165,-27.747841,54.920952,-27.748051
-518657975285159245,1923155,0.9810549427738148,0.469,51.86579758705217,-28.515924561211705,51.865753,-28.515875,51.865669,-28.515791
-531871930290282687,1340954,0.8931294917355834,1.473,53.18719301874448,-29.028268714223884,53.187054,-29.028412,53.186806,-29.027645
-520503946283802211,1817265,1.9661263266818412,0.649,52.050394687396405,-28.38022116870376,52.050388,-28.380188,52.050282,-28.3801
-530062044290210170,1257775,1.1525419688731466,1.164,53.00620440105145,-29.021017074454765,53.006115,-29.020988,53.005711,-29.02096
-534995536268434747,1929034,0.2605736524501987,0.273,53.49955367407481,-26.8434747985376,53.499535,-26.843451,53.499516,-26.843517
-538535882281235285,1290323,1.4591728229798149,1.361,53.85358824192644,-28.123528590508258,53.853542,-28.123526,53.853111,-28.123365
-534956224268622586,1261784,2.538510939745285,1.758,53.49562248535366,-26.862258608714185,53.495426,-26.862234,53.494923,-26.862579
-531307830288779090,1345458,0.8311419934437643,0.457,53.13078306949031,-28.877909058059352,53.130745,-28.877878,53.130634,-28.877844
-535543815270407251,1290812,0.9062812023850292,0.298,53.55438153075235,-27.040725156815185,53.55426,-27.040602,53.554241,-27.040655
-523238197287876115,1252671,0.5208283339691838,0.736,52.32381979979381,-28.787611575919577,52.323704,-28.787571,52.32399,-28.787512
-523831319287827678,1295800,0.3722108767165742,0.811,52.38313190117496,-28.782767862970672,52.383057,-28.782734,52.383202,-28.78282
-533008945280250231,1309492,1.5650829423026758,0.317,53.30089458507686,-28.025023124409906,53.300854,-28.024961,53.30085,-28.024872
-525943839288199934,1495047,1.4755995242855984,1.029,52.5943839402428,-28.819993400268487,52.594322,-28.81996,52.594212,-28.819742
-525811293287488308,1316461,1.42979097943275,0.673,52.5811293774994,-28.748830876304755,52.581059,-28.748798,52.5812,-28.748646
-523190531290024133,1255139,0.16397500140345,0.66,52.31905311137224,-29.002413397432218,52.319019,-29.002293,52.31905,-29.002453
-532948954279576346,1307830,2.8816793550329582,1.738,53.29489545366321,-27.957634632762087,53.294861,-27.957586,53.294464,-27.957768
-532948954279576346,1315950,3.244424470729205,1.398,53.29489545366321,-27.957634632762087,53.294842,-27.957588,53.294762,-27.957275
-534547353282345076,1323777,0.4640080456516204,1.147,53.45473530515493,-28.234507679861053,53.454697,-28.234455,53.455006,-28.234989
-546574258283928698,1567044,0.7077014966199996,0.416,54.65742582144554,-28.392869809615,54.657379,-28.392817,54.657242,-28.392786
-551296135284899915,1318661,0.4407371588485522,0.26,55.129613535455086,-28.48999153648976,55.129574,-28.489967,55.129459,-28.489935
-537045192263619033,1338849,1.579319595066168,1.903,53.704519229092426,-26.361903375298425,53.704479,-26.361889,53.704571,-26.361382
-541159667265864686,1552143,0.2587507311992096,0.0,54.11596670481359,-26.586468645778243,54.115929,-26.586367,54.115929,-26.586367
-540890986265897875,1470063,0.5541290780023066,0.187,54.08909862960622,-26.589787590229243,54.089054,-26.589748,54.089008,-26.589735
-540817231265744946,1570024,0.2739066841006276,0.516,54.08172310008309,-26.57449460482729,54.08168,-26.574465,54.081772,-26.574581
-549218254283159961,1319870,1.426438500626468,1.402,54.92182544395437,-28.31599618412472,54.921764,-28.315973,54.921398,-28.315712
-536833499266443415,1555053,1.453821635950916,0.154,53.68334992680165,-26.6443415383848,53.683319,-26.644308,53.683285,-26.644318
-540814508267128386,1332795,1.3266103294623297,1.259,54.08145088177198,-26.712838679045788,54.081429,-26.71279,54.081608,-26.713064
-522022435280219867,1271436,0.9815668336774598,1.545,52.20224359045076,-28.021986755766704,52.202198,-28.021929,52.201614,-28.021826
-525514683280459534,1252665,0.3693968063917701,0.436,52.55146837779181,-28.04595348299835,52.551414,-28.045916,52.551495,-28.045853
-526113214281422360,1315947,1.504565677603433,0.916,52.61132144108735,-28.14223604006381,52.611301,-28.142172,52.611511,-28.142117
-524300568280823158,1318052,3.7589445964709,2.539,52.43005680157606,-28.08231587794689,52.430042,-28.082144,52.429531,-28.082205
-521686156281854874,1293789,0.44444358453354,0.42,52.16861562542596,-28.18548748433426,52.168579,-28.185438,52.168682,-28.185522
-522691734280830887,1252237,0.2780249992573935,0.638,52.26917340601478,-28.08308870596222,52.269238,-28.082966,52.26918,-28.083105
-526396060279630756,1341271,1.3220462898785708,0.425,52.63960604954108,-27.96307564381093,52.639565,-27.963018,52.639504,-27.962948
-523179661278692051,1293921,1.7816341140309044,1.101,52.3179661589451,-27.869205166611888,52.317928,-27.869156,52.318111,-27.868938
-521631861281081496,1304442,0.4792930473485085,0.504,52.163186175506034,-28.108149636305363,52.16317,-28.108171,52.163063,-28.108288
-542128948278244571,1254670,1.0409107492069007,0.448,54.21289482678354,-27.824457164704093,54.212826,-27.824398,54.212891,-27.824284
-540113533279055231,1346139,1.3696339731631333,1.321,54.011353377343056,-27.90552319624468,54.011307,-27.905472,54.010819,-27.905289
-540674622280607576,1251022,0.8760768596811964,0.952,54.067462263371,-28.060757617967777,54.067398,-28.060661,54.067162,-28.060537
-526832719288472366,1547071,0.3205532216266469,0.286,52.68327197391505,-28.84723664665849,52.683243,-28.847214,52.68322,-28.84713
-520819527283589217,1447146,1.51514017627567,0.489,52.08195278116981,-28.358921706847728,52.081829,-28.358841,52.081745,-28.358774
-520461313284947825,1280762,0.6291349034850873,0.35,52.04613137895332,-28.494782595756124,52.046097,-28.494738,52.046021,-28.49474
-521318214284028569,1332614,0.2832765874966766,0.637,52.13182149808955,-28.4028569429388,52.131783,-28.402817,52.131775,-28.403044
-530963032287944715,1368188,1.4752387427870974,1.679,53.09630326906235,-28.79447151597059,53.096249,-28.794407,53.097221,-28.794487
-521866559285567378,1618042,1.1243363901738972,1.25,52.18665592292284,-28.556737896528347,52.186626,-28.5567,52.18623,-28.556389
-538646801286186526,1658072,0.169612191464394,0.106,53.86468013729152,-28.618652692296703,53.864655,-28.618612,53.864689,-28.618582
-530247387279188435,1372115,0.2547356255869399,1.597,53.024738760114566,-27.918843566644814,53.024727,-27.918795,53.024254,-27.918802
-536511913288664250,1319840,0.6664461786481659,0.93,53.65119131592247,-28.86642500316514,53.651169,-28.866386,53.651352,-28.86657
-537958473284484127,1324562,1.33675043920539,1.362,53.79584735190683,-28.448412750448504,53.795815,-28.448366,53.795391,-28.448479
-529388427281392824,1430116,0.2693176317959269,0.405,52.93884276073484,-28.1392824166207,52.93882,-28.139223,52.938736,-28.139298
-533733962291336700,1259246,1.3638781186515745,1.48,53.37339622913792,-29.13367006212375,53.373383,-29.133615,53.372887,-29.134419
-538581040297048110,1861210,2.262567508200698,1.331,53.85810409329636,-29.704811074796552,53.858055,-29.704781,53.857864,-29.704573
-539931772295055513,1284601,1.4710248356834852,1.381,53.99317727962324,-29.50555134102668,53.993145,-29.505514,53.992722,-29.505579
-535213246288077798,1262131,2.0435742802723045,0.3,53.52132466359144,-28.80777980428043,53.521297,-28.807737,53.521301,-28.807665
-542463399286317768,1313026,0.3926545616347688,0.368,54.246339971438886,-28.631776843206246,54.246307,-28.631733,54.246273,-28.631817
-545149996295387109,1643313,1.1973094657294208,1.334,54.51499961915776,-29.53871098152692,54.514984,-29.538666,54.514488,-29.538906
-542648173293540627,1286881,2.5971323103788357,1.224,54.2648173338577,-29.354062732207947,54.264793,-29.35401,54.2645,-29.354
-541394034286135619,1262135,1.033082963498158,1.308,54.13940342804855,-28.613561934934506,54.139385,-28.613455,54.139084,-28.613939
-540534260269596063,1927203,1.7289819998365026,0.42,54.05342601455735,-26.959606379987417,54.053375,-26.959591,54.053337,-26.959662
-544409296271460005,1791048,0.0736416405114521,0.274,54.44092960355699,-27.146000585336537,54.441032,-27.14596,54.440933,-27.145966
-542500895287396848,1309330,1.5486858987803338,0.457,54.25008950174588,-28.73968481041482,54.250053,-28.739643,54.249947,-28.739609
-539792598271682522,1265578,0.385528629522742,0.511,53.97925984600914,-27.16825229206704,53.979221,-27.168221,53.979065,-27.168205
-545281545294396464,1337549,0.9881921932411232,0.737,54.52815455649488,-29.43964643029868,54.528187,-29.439669,54.52808,-29.439695
-520908649273727029,1872097,2.508538264580697,1.859,52.090864949572186,-27.372702926096323,52.090843,-27.372688,52.090488,-27.373283
-546401156276727070,1397029,2.762457548753807,0.644,54.64011569079071,-27.672707087304097,54.640053,-27.672644,54.639954,-27.672735
-522591667273241574,1325191,0.8372685846914791,0.148,52.25916679310296,-27.324157494799497,52.259132,-27.324093,52.25911,-27.324074
-536480602274170467,1260568,0.1988733647436606,0.414,53.64806028673993,-27.417046712371988,53.648029,-27.417028,53.648098,-27.417101
-537518078272995180,1297063,0.2613754105289803,0.234,53.75180788017343,-27.29951801628584,53.751789,-27.299503,53.751694,-27.299524
-523884307275711741,1293832,2.7717673867452257,1.93,52.38843070623243,-27.571174130455628,52.388416,-27.571123,52.388741,-27.570766
-522400094274526255,1329663,8.455084755499186,2.104,52.24000941525389,-27.45262558119281,52.240028,-27.452492,52.24012,-27.451952
-524461665273333942,1257605,0.711813954175141,0.41,52.446166540072426,-27.333394261906346,52.446148,-27.333338,52.44627,-27.333342
-535951437277136985,1262899,2.333271391231421,0.107,53.59514377033344,-27.71369854045872,53.595093,-27.713659,53.59507,-27.713654
-530552158277114519,1254889,3.259067491833627,2.279,53.05521587010798,-27.711451908179395,53.055206,-27.711376,53.054306,-27.711176
-546216033292834201,1563063,0.8707372210741328,0.36,54.62160332484681,-29.2834201373499,54.621601,-29.283367,54.621529,-29.28332
-531817683275146071,1447133,0.9283769822593438,0.0,53.18176839895035,-27.51460718380637,53.181614,-27.514706,53.181614,-27.514706
-534896840273793197,1912020,1.0041871811762315,0.896,53.48968401278217,-27.37931972976625,53.489655,-27.379299,53.489815,-27.37941
-534923988274005083,1280135,3.577947221378548,0.68,53.49239882029864,-27.40050830692624,53.492321,-27.400358,53.49221,-27.400271
-531427234276522149,1924188,0.8639520214242271,0.288,53.14272340068349,-27.65221495853192,53.142681,-27.652035,53.142597,-27.652058
-530404847277134378,1290043,0.7444156086611897,0.79,53.04048472457067,-27.713437869224897,53.040497,-27.71343,53.040909,-27.713324
-531425770276518188,1924188,1.892461787,0.288,53.14257705137448,-27.65181889390261,53.142681,-27.652035,53.142597,-27.652058
-530591630277153682,1252595,8.16920346096423,0.814,53.05916305406953,-27.715368271372352,53.059345,-27.715164,53.05949,-27.715036
-527432539286295019,1778026,1.8024991512594049,1.255,52.74325392585544,-28.62950198379241,52.743202,-28.629459,52.743168,-28.629776
-525566399283340528,1320030,2.123272666990465,2.184,52.55663996724105,-28.334052877397724,52.556606,-28.334007,52.557316,-28.333704
-526580983287386256,1297377,1.6216937949169117,1.383,52.658098303499806,-28.7386256494026,52.658054,-28.73859,52.657703,-28.738693
-546294656270427856,1253920,0.6490262169947665,0.233,54.62946566132998,-27.04278566322997,54.629383,-27.042751,54.629311,-27.04277
-543108645264201995,1642138,14.156099032223374,2.613,54.31086454782191,-26.420199522903893,54.310814,-26.420183,54.310532,-26.419895
-529361762282542335,1371126,1.1554116624230375,0.743,52.93617621462201,-28.25423351925025,52.936153,-28.254185,52.936005,-28.254307
-529084183287028505,1346612,2.27090700518171,1.423,52.90841838649754,-28.70285054646209,52.908367,-28.702805,52.908257,-28.702555
-543775600265151866,1257356,0.6153606692357633,0.647,54.3775600779168,-26.51518664180729,54.37751,-26.515162,54.377518,-26.515305
-528059793283136193,1295592,0.7515805316723734,0.726,52.80597938411689,-28.313619323046595,52.805927,-28.313578,52.805687,-28.313438
-521171958277857255,1326273,1.16230923186477,1.146,52.11719581641,-27.78572556903466,52.11718,-27.785686,52.117321,-27.785505
-519784574280532817,1346628,0.6611330777851144,0.39,51.978457495945534,-28.05328174171205,51.978432,-28.053236,51.978485,-28.053095
-520354685280649528,1290176,1.063077090976408,0.72,52.03546851751363,-28.06495285834,52.035427,-28.06489,52.03558,-28.064798
-514805855282154779,1280790,1.6000817988738645,1.192,51.48058551539155,-28.215477981784428,51.480549,-28.215427,51.480709,-28.215164
-516724982283236672,1309215,1.0390461011932577,1.29,51.67249829582496,-28.32366726085196,51.672451,-28.323631,51.672638,-28.323961
-517911689279108466,1339217,0.7714138093087727,0.843,51.7911689855986,-27.910846675149138,51.791145,-27.910803,51.791409,-27.910799
-516580528283116454,1261587,1.410516112203965,0.3,51.65805288800188,-28.311645489706336,51.658005,-28.311613,51.65797,-28.311569
-519857620277943711,1581017,3.774154873648728,1.108,51.98576203268329,-27.79437110249984,51.985744,-27.794317,51.986,-27.793837
-520640588277879574,1330350,0.7160814267235255,0.704,52.06405883597602,-27.787957455827524,52.064053,-27.787922,52.063938,-27.787806
-529177886273033813,1371206,0.2818202012941796,0.038,52.91778866875181,-27.30338134846248,52.917755,-27.303331,52.917744,-27.30333
-526568421276353703,1329168,1.2506982153240822,0.0,52.65684215374535,-27.63537033955216,52.65675,-27.635353,52.65675,-27.635353
-524758483276176504,1879426,5.926950811625026,1.673,52.47584838354829,-27.617650459658748,52.475765,-27.617565,52.474308,-27.6173
-529425176274951999,1370308,3.709699820964855,1.306,52.94251766547664,-27.49519997916261,52.94249,-27.495134,52.942154,-27.495218
-526427009275211266,1326299,0.8576144758468008,0.852,52.64270093585593,-27.52112666535709,52.642685,-27.521036,52.642696,-27.520714
-526189642273567393,1302199,2.5305966223859766,1.02,52.61896422739249,-27.3567393428236,52.619011,-27.356663,52.618851,-27.356852
